"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","liblz4-1 - 1.9.3-2build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","liblzma5 - 5.2.5-2ubuntu1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libmount1 - 2.37.2-4ubuntu3.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libmpdec3 - 2.5.1-2build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libncurses6 - 6.3-2ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libncursesw6 - 6.3-2ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libnettle8 - 3.7.3-1build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libnpth0 - 1.6-3build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libnsl2 - 1.3.0-2build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libp11-kit0 - 0.24.0-6build1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpam-modules - 1.4.0-11ubuntu2.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpam-modules-bin - 1.4.0-11ubuntu2.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpam-runtime - 1.4.0-11ubuntu2.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpam0g - 1.4.0-11ubuntu2.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpcre2-8-0 - 10.39-3ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpcre3 - 2:8.39-13ubuntu0.22.04.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libprocps8 - 2:3.3.17-6ubuntu2.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpython3-stdlib - 3.10.6-1~22.04.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpython3.10-minimal - 3.10.12-1~22.04.11","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libpython3.10-stdlib - 3.10.12-1~22.04.11","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libreadline8 - 8.1.2-1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsasl2-2 - 2.1.27+dfsg2-3ubuntu1.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsasl2-modules-db - 2.1.27+dfsg2-3ubuntu1.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libseccomp2 - 2.5.3-2ubuntu2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libselinux1 - 3.3-1build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsemanage-common - 3.3-1build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsemanage2 - 3.3-1build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsepol2 - 3.3-1build1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsmartcols1 - 2.37.2-4ubuntu3.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsqlite3-0 - 3.37.2-2ubuntu0.3","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libss2 - 1.46.5-2ubuntu1.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libssl3 - 3.0.2-0ubuntu1.16","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libstdc++6 - 12.3.0-1ubuntu1~22.04","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libsystemd0 - 249.11-0ubuntu3.12","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libtasn1-6 - 4.18.0-4build1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libtinfo6 - 6.3-2ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libtirpc-common - 1.3.2-2ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libtirpc3 - 1.3.2-2ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libudev1 - 249.11-0ubuntu3.12","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libunistring2 - 1.0-1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libuuid1 - 2.37.2-4ubuntu3.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libxxhash0 - 0.8.1-1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","libzstd1 - 1.4.8+dfsg-3build1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","login - 1:4.8.1-2ubuntu2.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","logsave - 1.46.5-2ubuntu1.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","lsb-base - 11.1.0ubuntu4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","mawk - 1.3.4.20200120-3","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","media-types - 7.0.0","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","mount - 2.37.2-4ubuntu3.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","ncurses-base - 6.3-2ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","ncurses-bin - 6.3-2ubuntu0.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","openssl - 3.0.2-0ubuntu1.16","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","openssl - 3.0.2-0ubuntu1.20","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","passwd - 1:4.8.1-2ubuntu2.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","perl-base - 5.34.0-3ubuntu1.3","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","pinentry-curses - 1.1.1-1build2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","pip - 22.0.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","procps - 2:3.3.17-6ubuntu2.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","prometheus-client - 0.20.0","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","protobuf - 6.31.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3 - 3.10.6-1~22.04.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3-distutils - 3.10.8-1~22.04","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3-lib2to3 - 3.10.8-1~22.04","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3-minimal - 3.10.6-1~22.04.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3-pip - 22.0.2+dfsg-1ubuntu0.7","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3-pkg-resources - 59.6.0-1.2ubuntu0.22.04.3","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3-setuptools - 59.6.0-1.2ubuntu0.22.04.3","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3-wheel - 0.37.1-2ubuntu0.22.04.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3.10 - 3.10.12-1~22.04.11","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","python3.10-minimal - 3.10.12-1~22.04.11","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","readline-common - 8.1.2-1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","sed - 4.8-1ubuntu2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","sensible-utils - 0.0.17","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","setuptools - 59.6.0","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","sysvinit-utils - 3.01-1ubuntu1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","tar - 1.34+dfsg-1ubuntu0.1.22.04.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","typing-extensions - 4.12.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","ubuntu-keyring - 2021.03.26","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","usrmerge - 25ubuntu2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","util-linux - 2.37.2-4ubuntu3.4","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","wheel - 0.37.1","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","zlib1g - 1:1.2.11.dfsg-2ubuntu9.2","library"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","ubuntu - 22.04","operating-system"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/alternatives/README - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/apt/apt.conf.d/01-vendor-ubuntu - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/apt/apt.conf.d/01autoremove - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/apt/apt.conf.d/70debconf - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/apt/trusted.gpg.d/ubuntu-keyring-2012-cdimage.gpg - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/apt/trusted.gpg.d/ubuntu-keyring-2018-archive.gpg - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/bash.bashrc - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/bindresvport.blacklist - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/cron.d/e2scrub_all - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/cron.daily/apt-compat - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/cron.daily/dpkg - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/debconf.conf - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/debian_version - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/default/useradd - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/deluser.conf - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/dpkg/dpkg.cfg - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/dpkg/origins/debian - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/dpkg/origins/ubuntu - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/e2scrub.conf - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/gai.conf - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/host.conf - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/init.d/hwclock.sh - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/init.d/procps - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/issue - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/issue.net - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/ld.so.conf - file","file"
"ghcr.io/nvidia/nvsentinel-gpu-health-monitor@v0.1.0-dcgm-3.x","/etc/ld.so.conf.d/aarch64-linux-gnu.conf - file","file"
